id_client;job_category;service_channel;nb_internet_products;contract_type;risk_of_credit;credit_flux;annual_flux;target
8718;7022Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
8719;;PRO;0;1;;Pas de flux;;0
8720;5630Z;CORPORATE;0;1;;Pas de flux;;0
8721;7022Z;PRO;2;1;6;0 a 70% de flux;11412,35;0
8722;;CORPORATE;0;1;;Inconnu;1240;1
8723;5610A;CORPORATE;0;1;;Pas de flux;;0
8724;9602A;PRO;2;1;6;0 a 70% de flux;5227;0
8725;7311Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
8726;4771Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
8727;4726Z;CORPORATE;0;1;CESS;Pas de flux;;0
8728;7022Z;PRO;1;1;;0 a 70% de flux;15480,72;0
8729;8130Z;PRO;1;1;8;Inconnu;19350,51;0
8730;4776Z;CORPORATE;0;1;5;Pas de flux;;0
8731;9003A;BUREAU DE POSTE;2;1;9;Inconnu;15888;0
8732;4511Z;PRO;1;1;6;Inconnu;30300;0
8733;5829C;BUREAU DE POSTE;0;0;;Pas de flux;;0
8734;7111Z;PRO;2;1;;Pas de flux;;0
8735;;BUREAU DE POSTE;0;0;;Pas de flux;;0
8736;5630Z;CORPORATE;0;1;CESS;Pas de flux;;0
8737;6619B;ENTREPRISE;0;0;8;Pas de flux;;0
8738;6820B;BUREAU DE POSTE;1;1;;Inconnu;2190;0
8739;1413Z;BUREAU DE POSTE;0;0;5;Pas de flux;;0
8740;;GRANDS INSTITUTIONNELS;0;1;;Inconnu;2965110;0
8741;5911C;PRO;1;1;6;Plus de 70% de flux;33960,87;0
8742;8542Z;PRO;0;1;7;Pas de flux;;0
8743;4649Z;PRO;0;1;7;0 a 70% de flux;574859;0
8744;5510Z;CORPORATE;0;1;;Pas de flux;;0
8745;9609Z;BUREAU DE POSTE;0;0;LJ;Pas de flux;;0
8746;0147Z;CORPORATE;0;1;7;Pas de flux;;0
8747;4642Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
8748;4791B;BUREAU DE POSTE;0;0;;Pas de flux;;0
8749;8621Z;PRO;1;1;5;0 a 70% de flux;26791,22;0
8750;6202A;PRO;1;1;8;Pas de flux;;0
8751;4941B;BUREAU DE POSTE;1;1;7;0 a 70% de flux;6990,88;0
8752;4322A;BUREAU DE POSTE;0;0;;Pas de flux;;0
8753;8690;A DISTANCE;2;1;6;0 a 70% de flux;36599,58;0
8754;4711B;CORPORATE;0;1;;Pas de flux;;0
8755;6820B;CORPORATE;0;1;;Pas de flux;;0
8756;4321A;BUREAU DE POSTE;0;0;;Pas de flux;;0
8757;5610C;ENTREPRISE;0;1;7;0 a 70% de flux;41634,51;0
8758;6630Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
8759;6190Z;ENTREPRISE;2;1;6;Pas de flux;;0
8760;6622Z;PRO;1;1;10;0 a 70% de flux;672554,51;0
8761;7022Z;BUREAU DE POSTE;0;1;6;Pas de flux;;0
8762;4399C;BUREAU DE POSTE;0;0;;Pas de flux;;0
8763;4399C;BUREAU DE POSTE;0;1;;Inconnu;20724,34;0
8764;1413Z;BUREAU DE POSTE;0;0;4;Pas de flux;;0
8765;8690;PRO;1;1;8;Pas de flux;;0
8766;4932Z;BUREAU DE POSTE;0;1;8;0 a 70% de flux;3648,23;0
8767;4741Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
8768;6832A;ENTREPRISE;0;1;7;0 a 70% de flux;12717,04;0
8769;5911C;BUREAU DE POSTE;0;1;;Pas de flux;;0
8770;8810A;ENTREPRISE;1;1;4;0 a 70% de flux;80709,95;0
8771;8690;BUREAU DE POSTE;1;1;7;Inconnu;62,78;0
8772;4399C;ENTREPRISE;1;1;7;Pas de flux;;0
8773;7022Z;PRO;2;1;5;0 a 70% de flux;38562,86;0
8774;4334Z;PRO;0;0;;Pas de flux;;0
8775;4120A;BUREAU DE POSTE;1;1;4;Inconnu;25621,6;0
8776;5911B;PRO;1;1;7;0 a 70% de flux;45951,2;0
8777;5630Z;CORPORATE;0;2;;0 a 70% de flux;22997,89;0
8778;4932Z;PRO;2;1;8;0 a 70% de flux;4575,01;1
8779;6512Z;GRANDS INSTITUTIONNELS;2;13;6;Inconnu;392803693,8;0
8780;4399C;BUREAU DE POSTE;1;1;7;Inconnu;11520;0
8781;9604Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;6865,97;0
8782;7021Z;PRO;1;1;4;0 a 70% de flux;54416,27;0
8783;4789Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
8784;4399C;PRO;0;1;;0 a 70% de flux;28916,8;0
8785;4726Z;CORPORATE;0;1;;Pas de flux;;0
8786;9499Z;BUREAU DE POSTE;1;1;;Inconnu;57482,39;0
8787;4730Z;PRO;1;1;2;0 a 70% de flux;169117,73;1
8788;4941B;PRO;2;1;5;0 a 70% de flux;318999,11;0
8789;8810C;INSTITUTIONNEL;0;11;6;Inconnu;19393,18;0
8790;;INSTITUTIONNEL;1;2;;Pas de flux;;0
8791;1413Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
8792;6820B;BUREAU DE POSTE;1;1;;Pas de flux;;0
8793;4791B;PRO;2;1;6;0 a 70% de flux;11478;1
8794;;CORPORATE;0;1;;Pas de flux;;1
8795;6820A;PRO;2;1;6;0 a 70% de flux;26641,24;0
8796;7022Z;PRO;2;1;9;0 a 70% de flux;37154,56;0
8797;7022Z;PRO;1;1;3;Pas de flux;;0
8798;7022Z;PRO;1;1;5;0 a 70% de flux;18697,35;1
8799;7111Z;BUREAU DE POSTE;0;1;5;Pas de flux;;0
8800;9602A;BUREAU DE POSTE;0;1;6;Pas de flux;;0
8801;1413Z;A DISTANCE;0;0;3;Pas de flux;;0
8802;7112B;PRO;2;1;7;0 a 70% de flux;179099,03;0
8803;8559A;BUREAU DE POSTE;0;0;;Pas de flux;;0
8804;4711B;BUREAU DE POSTE;1;1;6;Pas de flux;;0
8805;4762Z;PRO;2;1;6;Plus de 70% de flux;61367,18;1
8806;7311Z;PRO;2;1;7;0 a 70% de flux;67198;0
8807;6202A;PRO;0;0;6;Pas de flux;;0
8808;4690Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
8809;6820B;BUREAU DE POSTE;0;1;;Inconnu;900;0
8810;1413Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
8811;6820B;BUREAU DE POSTE;0;0;;Pas de flux;;0
8812;8291Z;ENTREPRISE;2;3;CESS;0 a 70% de flux;28664,94;0
8813;6820B;BUREAU DE POSTE;1;1;;Inconnu;2913,71;0
8814;6311Z;PRO;2;1;8;0 a 70% de flux;36888;0
8815;7830Z;ENTREPRISE;0;1;8;0 a 70% de flux;180;0
8816;3012Z;BUREAU DE POSTE;2;1;7;Inconnu;31664,85;0
8817;9609Z;PRO;1;1;3;0 a 70% de flux;21836,13;0
8818;4932Z;PRO;1;1;6;Pas de flux;;1
8819;4322B;PRO;1;1;3;Pas de flux;;0
8820;4726Z;CORPORATE;0;2;CESS;Pas de flux;;0
8821;4932Z;PRO;1;1;8;0 a 70% de flux;12306,36;1
8822;4649Z;PRO;1;1;4;0 a 70% de flux;10595,5;0
8823;4791B;PRO;2;1;7;0 a 70% de flux;10692,6;1
8824;1413Z;PRO;2;1;7;0 a 70% de flux;16599,84;1
8825;6209Z;BUREAU DE POSTE;1;1;6;0 a 70% de flux;3156,3;0
8826;6209Z;PRO;1;1;4;0 a 70% de flux;453958,35;0
8827;8690E;PRO;1;1;8;0 a 70% de flux;11207,03;0
8828;6202A;PRO;2;1;9;0 a 70% de flux;69480;0
8829;8690;BUREAU DE POSTE;2;1;;Inconnu;1438,5;0
8830;5911C;BUREAU DE POSTE;2;1;4;Pas de flux;;0
8831;9491Z;BUREAU DE POSTE;3;1;;0 a 70% de flux;7747,08;0
8832;5630Z;CORPORATE;0;1;;Pas de flux;;0
8833;4775Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;2509;1
8834;4932Z;PRO;1;1;8;Inconnu;2220;0
8835;;CORPORATE;1;1;;Pas de flux;;1
8836;9602A;BUREAU DE POSTE;1;1;4;0 a 70% de flux;4347,47;0
8837;7111Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
8838;4333Z;PRO;0;1;9;0 a 70% de flux;75593,7;0
8839;7490B;PRO;1;1;8;Inconnu;5180;0
8840;7112B;PRO;1;1;5;0 a 70% de flux;2400;0
8841;5911C;PRO;1;1;8;0 a 70% de flux;3760;0
8842;6820B;BUREAU DE POSTE;0;0;;Pas de flux;;0
8843;;INSTITUTIONNEL;1;1;;Inconnu;564,06;0
8844;8559A;BUREAU DE POSTE;0;1;;Pas de flux;;0
8845;6820B;BUREAU DE POSTE;2;1;9;0 a 70% de flux;5424;0
8846;8690;PRO;1;1;8;Inconnu;9134,96;0
8847;9511Z;BUREAU DE POSTE;1;1;8;Inconnu;2947;0
8848;;BUREAU DE POSTE;2;1;;Pas de flux;;0
8849;6910Z;PRO;0;1;8;Pas de flux;;0
8850;8690;PRO;1;1;8;0 a 70% de flux;14834,53;0
8851;;CORPORATE;0;1;;Pas de flux;;0
8852;6832A;ENTREPRISE;0;1;6;0 a 70% de flux;4465,91;0
8853;8559B;BUREAU DE POSTE;0;0;7;Pas de flux;;0
8854;8690;PRO;1;1;8;Inconnu;2904,48;0
8855;8559A;BUREAU DE POSTE;0;0;CESS;Pas de flux;;0
8856;7022Z;PRO;1;1;5;0 a 70% de flux;11392,8;0
8857;6820B;BUREAU DE POSTE;0;1;9;Inconnu;6000;0
8858;6920Z;PRO;2;1;6;0 a 70% de flux;11900;0
8859;8211Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;4300;0
8860;4932Z;PRO;2;1;7;0 a 70% de flux;1209,6;1
8861;4711B;BUREAU DE POSTE;0;2;;0 a 70% de flux;44106,6;0
8862;8622C;PRO;2;1;7;0 a 70% de flux;9307,5;1
8863;4619B;BUREAU DE POSTE;1;1;6;0 a 70% de flux;534,08;0
8864;7022Z;BUREAU DE POSTE;1;1;5;0 a 70% de flux;1888,8;0
8865;7022Z;PRO;0;1;9;0 a 70% de flux;12780;0
8866;6820A;BUREAU DE POSTE;0;1;9;Pas de flux;;0
8867;8690E;PRO;1;1;;Pas de flux;;0
8868;8559A;PRO;2;1;6;0 a 70% de flux;7968;0
8869;4540Z;BUREAU DE POSTE;1;1;3;Pas de flux;;0
8870;5630Z;CORPORATE;0;1;;Pas de flux;;0
8871;4711B;BUREAU DE POSTE;2;1;6;0 a 70% de flux;11935,45;1
8872;7022Z;BUREAU DE POSTE;2;1;9;Pas de flux;;0
8873;6202A;BUREAU DE POSTE;0;1;;Pas de flux;;0
8874;4726Z;PRO;0;1;3;Pas de flux;;0
8875;5229B;A DISTANCE;1;1;4;0 a 70% de flux;4810;0
8876;4520A;BUREAU DE POSTE;0;1;6;Pas de flux;;0
8877;9602A;BUREAU DE POSTE;2;1;;Inconnu;2326,67;0
8878;9529Z;BUREAU DE POSTE;1;1;8;0 a 70% de flux;5776;1
8879;4762Z;PRO;2;1;8;0 a 70% de flux;998,86;1
8880;9900Z;GRANDS INSTITUTIONNELS;2;1;NC;Inconnu;59337;1
8881;4722Z;BUREAU DE POSTE;1;1;4;0 a 70% de flux;5260,75;1
8882;5320Z;BUREAU DE POSTE;2;1;7;Inconnu;20480;0
8883;6820B;BUREAU DE POSTE;0;1;;Pas de flux;;0
8884;4334Z;BUREAU DE POSTE;1;1;2;0 a 70% de flux;18522,2;0
8885;4334Z;PRO;1;1;9;0 a 70% de flux;90102,03;0
8886;8690;PRO;1;2;8;0 a 70% de flux;21687,22;0
8887;4120A;BUREAU DE POSTE;0;1;CESS;Pas de flux;;0
8888;6820B;BUREAU DE POSTE;0;0;;Pas de flux;;0
8889;6820B;BUREAU DE POSTE;0;1;;Pas de flux;;0
8890;7420Z;PRO;2;1;8;0 a 70% de flux;22493,58;0
8891;4932Z;BUREAU DE POSTE;1;1;8;0 a 70% de flux;1010;0
8892;7312Z;PRO;2;1;9;0 a 70% de flux;8407,45;0
8893;8299Z;BUREAU DE POSTE;1;1;5;Pas de flux;;0
8894;4778C;BUREAU DE POSTE;2;1;7;Pas de flux;;0
8895;1419Z;BUREAU DE POSTE;1;1;7;Inconnu;6764,02;0
8896;4120B;BUREAU DE POSTE;0;0;;Pas de flux;;0
8897;;PRO;1;1;;Pas de flux;;0
8898;5610A;BUREAU DE POSTE;0;1;;Pas de flux;;0
8899;3522Z;CORPORATE;1;1;10;0 a 70% de flux;1693213,34;0
8900;4399C;BUREAU DE POSTE;1;1;XXXX;Pas de flux;;0
8901;5911A;PRO;2;1;3;0 a 70% de flux;13354;0
8902;7022Z;PRO;2;1;9;Pas de flux;;0
8903;7022Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
8904;4520A;BUREAU DE POSTE;1;1;7;0 a 70% de flux;6000;0
8905;9499Z;BUREAU DE POSTE;1;1;6;0 a 70% de flux;14800;0
8906;1813Z;BUREAU DE POSTE;0;0;6;Pas de flux;;0
8907;4791B;BUREAU DE POSTE;1;1;7;Pas de flux;;0
8908;4789Z;BUREAU DE POSTE;2;1;8;Pas de flux;;0
8909;7022Z;PRO;2;1;4;Pas de flux;;0
8910;7111Z;PRO;0;1;8;0 a 70% de flux;20217;0
8911;3250A;PRO;2;1;4;0 a 70% de flux;72621,8;0
8912;8690;PRO;1;1;7;0 a 70% de flux;3767,81;0
8913;;BUREAU DE POSTE;0;1;;Pas de flux;;1
8914;6820A;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
8915;8690;PRO;1;1;7;0 a 70% de flux;9851,48;0
8916;7111Z;PRO;1;1;4;Pas de flux;;0
8917;8690;PRO;1;1;7;0 a 70% de flux;14210;0
8918;6612Z;CORPORATE;2;9;6;Inconnu;51045499,68;0
8919;4645Z;PRO;2;1;3;0 a 70% de flux;15281,41;1
8920;4333Z;BUREAU DE POSTE;1;1;6;Inconnu;4702;0
8921;4673B;BUREAU DE POSTE;1;1;;0 a 70% de flux;250;0
8922;6419Z;GRANDS INSTITUTIONNELS;2;1;9;0 a 70% de flux;2102692,6;0
8923;7311Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
8924;;CORPORATE;0;1;;Pas de flux;;1
8925;4399C;BUREAU DE POSTE;2;1;7;Inconnu;15080;0
8926;7111Z;BUREAU DE POSTE;2;1;;Inconnu;616;0
8927;7022Z;PRO;1;1;8;Pas de flux;;0
8928;6430Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
8929;5811Z;BUREAU DE POSTE;2;1;6;0 a 70% de flux;34813,04;0
8930;9604Z;BUREAU DE POSTE;2;1;7;Inconnu;3361,98;0
8931;8690A;PRO;1;1;6;0 a 70% de flux;194644,14;0
8932;9512Z;PRO;1;1;3;0 a 70% de flux;4549;1
8933;8899B;INSTITUTIONNEL;1;1;;0 a 70% de flux;42913,59;0
8934;4789Z;BUREAU DE POSTE;0;1;;Inconnu;1154;0
8935;4791B;PRO;1;1;CESS;Pas de flux;;0
8936;4339Z;BUREAU DE POSTE;1;1;7;Inconnu;6744,99;0
8937;7021Z;PRO;2;1;4;0 a 70% de flux;37816,9;0
8938;4334Z;BUREAU DE POSTE;1;1;7;Inconnu;32338;0
8939;7112B;PRO;1;1;3;Inconnu;48587,36;0
8940;7022Z;BUREAU DE POSTE;2;1;6;Inconnu;12484,15;0
8941;8690;PRO;2;1;7;Inconnu;11840;0
8942;8551Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
8943;4741Z;BUREAU DE POSTE;1;1;8;Inconnu;20149,89;0
8944;4782Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
8945;6420Z;BUREAU DE POSTE;0;1;8;Pas de flux;;0
8946;4332A;PRO;2;1;7;Inconnu;1976,92;0
8947;4641Z;PRO;1;1;2;0 a 70% de flux;56989,77;0
8948;8559A;BUREAU DE POSTE;1;1;8;Pas de flux;;0
8949;7490B;BUREAU DE POSTE;0;1;7;Pas de flux;;0
8950;4321A;PRO;0;1;;Inconnu;1120;0
8951;8121Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
8952;4771Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
8953;4334Z;BUREAU DE POSTE;2;1;7;Inconnu;40000;0
8954;8121Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
8955;5610A;CORPORATE;0;2;LJ;Pas de flux;;0
8956;6820B;BUREAU DE POSTE;0;1;;Pas de flux;;0
8957;4333Z;BUREAU DE POSTE;2;1;7;Inconnu;62622,84;0
8958;6110Z;BUREAU DE POSTE;2;1;4;0 a 70% de flux;6084,73;1
8959;7220Z;PRO;1;1;8;0 a 70% de flux;4500;0
8960;8690;PRO;1;1;7;Inconnu;16809;0
8961;4781Z;BUREAU DE POSTE;0;1;CESS;Pas de flux;;0
8962;4619B;BUREAU DE POSTE;2;1;9;0 a 70% de flux;4851,79;0
8963;3220Z;BUREAU DE POSTE;2;1;;Inconnu;332,57;0
8964;4741Z;PRO;2;1;4;0 a 70% de flux;60366,51;1
8965;4511Z;BUREAU DE POSTE;1;1;7;Inconnu;22294;0
8966;4932Z;BUREAU DE POSTE;1;1;8;Inconnu;3562,95;0
8967;5630Z;BUREAU DE POSTE;2;1;7;Inconnu;11916,05;0
8968;5630Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
8969;7990Z;ENTREPRISE;1;1;4;Pas de flux;;0
8970;7022Z;BUREAU DE POSTE;2;1;7;Inconnu;4500;0
8971;8559A;BUREAU DE POSTE;2;1;6;0 a 70% de flux;6440;0
8972;4799B;BUREAU DE POSTE;0;1;;Pas de flux;;0
8973;;BUREAU DE POSTE;0;1;;Pas de flux;;0
8974;;BUREAU DE POSTE;0;1;;Pas de flux;;0
8975;6910Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
8976;9003A;BUREAU DE POSTE;1;1;7;Pas de flux;;0
8977;4399C;BUREAU DE POSTE;2;1;6;0 a 70% de flux;23856,68;0
8978;4622Z;BUREAU DE POSTE;0;1;3;Pas de flux;;0
8979;8690E;PRO;0;1;8;Pas de flux;;0
8980;9511Z;PRO;2;1;8;Inconnu;6001,97;0
8981;4334Z;BUREAU DE POSTE;2;1;;Pas de flux;;0
8982;7022Z;PRO;1;1;;Inconnu;300;0
8983;4791A;BUREAU DE POSTE;2;1;;Pas de flux;;0
8984;4791A;BUREAU DE POSTE;1;1;;Inconnu;104,43;0
8985;6202A;PRO;3;1;4;0 a 70% de flux;80629,77;0
8986;7220Z;PRO;1;1;;Pas de flux;;0
8987;8122Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
8988;5610C;CORPORATE;0;1;LJ;Pas de flux;;0
8989;4120B;PRO;1;1;;Pas de flux;;0
8990;9499Z;PRO;1;1;7;0 a 70% de flux;542,31;1
8991;7490B;PRO;1;1;;Pas de flux;;0
8992;3320;PRO;1;1;7;Inconnu;29989,95;0
8993;4775Z;PRO;2;1;7;Inconnu;1460;0
8994;6820B;BUREAU DE POSTE;2;1;;Inconnu;5978,46;0
8995;4399C;BUREAU DE POSTE;0;1;;Pas de flux;;0
8996;9499Z;PRO;0;1;6;0 a 70% de flux;45;0
8997;4334Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
8998;4932Z;PRO;1;1;6;Pas de flux;;0
8999;8559B;BUREAU DE POSTE;1;1;6;Inconnu;5400,31;0
9000;5621Z;PRO;1;1;6;Pas de flux;;0
9001;9604Z;PRO;1;1;CESS;Pas de flux;;0
9002;8230Z;BUREAU DE POSTE;2;1;;Inconnu;2050;0
9003;8690;PRO;2;1;8;Inconnu;700;1
9004;7022Z;PRO;1;1;3;0 a 70% de flux;50562;0
9005;4941A;PRO;1;1;4;0 a 70% de flux;24992;0
9006;7490B;PRO;2;1;8;0 a 70% de flux;7146;0
9007;7410Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
9008;6820B;BUREAU DE POSTE;0;1;9;Inconnu;1573,2;0
9009;6202A;PRO;1;1;5;Pas de flux;;0
9010;9491Z;BUREAU DE POSTE;0;1;NC;Inconnu;8830,86;0
9011;4759B;PRO;1;1;7;Inconnu;8645,51;0
9012;9003B;PRO;1;1;7;Pas de flux;;0
9013;4399;BUREAU DE POSTE;2;1;7;Pas de flux;;0
9014;7022Z;BUREAU DE POSTE;2;1;7;Inconnu;10920;0
9015;6832A;BUREAU DE POSTE;0;1;;Pas de flux;;0
9016;6810Z;PRO;1;1;7;Inconnu;1633;0
9017;3600Z;CORPORATE;0;2;5;0 a 70% de flux;448766,69;0
9018;6820B;BUREAU DE POSTE;0;1;;Pas de flux;;0
9019;4932Z;BUREAU DE POSTE;2;1;7;Inconnu;11636,9;0
9020;9312Z;INSTITUTIONNEL;8;10;7;Plus de 70% de flux;173058,79;0
9021;7490B;PRO;1;1;;Pas de flux;;0
9022;1072Z;PRO;1;1;7;Pas de flux;;1
9023;4334Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
9024;8690E;PRO;2;1;8;0 a 70% de flux;6399,1;0
9025;6820B;BUREAU DE POSTE;0;1;;Pas de flux;;0
9026;6630Z;PRO;1;1;7;Inconnu;3840;0
9027;5610A;PRO;2;1;4;0 a 70% de flux;79782,01;1
9028;6202A;PRO;1;1;9;0 a 70% de flux;45939,79;0
9029;7022Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
9030;9312Z;INSTITUTIONNEL;2;1;6;Pas de flux;;0
9031;4719B;BUREAU DE POSTE;1;1;;Pas de flux;;0
9032;5320Z;BUREAU DE POSTE;2;1;;Inconnu;5666,5;0
9033;1413Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;4292,4;0
9034;4334Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
9035;8559B;PRO;2;1;8;Inconnu;16337,72;0
9036;8559A;PRO;1;1;8;Pas de flux;;0
9037;6202A;BUREAU DE POSTE;1;1;;0 a 70% de flux;36185,18;0
9038;4711;CORPORATE;0;1;6;0 a 70% de flux;1318287,77;1
9039;4642Z;BUREAU DE POSTE;1;1;2;Pas de flux;;0
9040;;PRO;1;1;;Inconnu;30;0
9041;4690Z;BUREAU DE POSTE;1;1;8;Pas de flux;;0
9042;9003A;PRO;1;1;9;Pas de flux;;0
9043;8899B;BUREAU DE POSTE;2;1;7;Inconnu;4701,12;0
9044;7022Z;PRO;1;1;6;Pas de flux;;0
9045;8690;PRO;1;1;8;Plus de 70% de flux;17795;0
9046;4771Z;BUREAU DE POSTE;0;1;7;Inconnu;3255,97;1
9047;4932Z;BUREAU DE POSTE;2;1;7;Inconnu;7037,31;0
9048;8130Z;BUREAU DE POSTE;0;1;;Inconnu;9780;0
9049;4932Z;BUREAU DE POSTE;2;1;7;Pas de flux;;0
9050;5911C;BUREAU DE POSTE;2;1;5;0 a 70% de flux;3800;0
9051;8623Z;PRO;0;1;6;Pas de flux;;0
9052;;CORPORATE;0;1;;Pas de flux;;0
9053;6820B;BUREAU DE POSTE;0;1;;Inconnu;5000;0
9054;8020Z;PRO;2;1;8;0 a 70% de flux;109808,89;0
9055;9329Z;BUREAU DE POSTE;1;1;8;0 a 70% de flux;1860;0
9056;9312Z;PRO;2;3;8;0 a 70% de flux;32584,99;0
9057;4711B;BUREAU DE POSTE;0;1;;Pas de flux;;0
9058;7022Z;BUREAU DE POSTE;1;1;8;Inconnu;5080;0
9059;4789Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
9060;3240Z;BUREAU DE POSTE;0;1;;Pas de flux;;0
9061;6202A;PRO;2;1;5;Plus de 70% de flux;3122,04;0
9062;4399C;BUREAU DE POSTE;1;1;4;0 a 70% de flux;7949;0
9063;9602A;BUREAU DE POSTE;2;1;6;Inconnu;4232,55;0
9064;7420Z;BUREAU DE POSTE;0;1;;Inconnu;8747,78;0
9065;4540Z;BUREAU DE POSTE;0;1;9;Inconnu;5846;0
9066;3822Z;PRO;1;1;5;0 a 70% de flux;82552,94;0
9067;4334Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
9068;2562B;BUREAU DE POSTE;0;0;;Pas de flux;;0
9069;9003A;BUREAU DE POSTE;0;1;8;Inconnu;856,6;0
9070;4334Z;BUREAU DE POSTE;2;1;7;Pas de flux;;0
9071;4391A;BUREAU DE POSTE;0;0;;Pas de flux;;0
9072;4334Z;PRO;1;1;7;0 a 70% de flux;16099,6;0
9073;6202A;BUREAU DE POSTE;1;1;;Pas de flux;;0
9074;4778C;BUREAU DE POSTE;0;1;;Inconnu;6925,41;0
9075;9499Z;PRO;1;1;;Inconnu;2185,25;0
9076;7311Z;BUREAU DE POSTE;0;1;8;Pas de flux;;0
9077;4789Z;BUREAU DE POSTE;1;1;8;Inconnu;12168;0
9078;8690;PRO;0;1;;Inconnu;15984,6;0
9079;6202A;PRO;1;1;7;Inconnu;46477,37;0
9080;6920Z;PRO;0;1;8;Pas de flux;;0
9081;4789Z;BUREAU DE POSTE;0;1;4;Pas de flux;;0
9082;8121Z;PRO;1;1;6;0 a 70% de flux;306474,4;0
9083;9312Z;BUREAU DE POSTE;2;1;;Pas de flux;;0
9084;4778C;BUREAU DE POSTE;1;1;7;0 a 70% de flux;6476;0
9085;9602B;PRO;0;1;8;Inconnu;13022;0
9086;4322A;PRO;1;1;7;0 a 70% de flux;13064,4;0
9087;4332A;PRO;1;1;7;0 a 70% de flux;22372,79;0
9088;8552Z;PRO;0;1;;Inconnu;10973,44;0
9089;4932Z;PRO;2;1;8;0 a 70% de flux;20190,05;1
9090;4781Z;PRO;0;1;;Inconnu;1052,8;0
9091;7022Z;BUREAU DE POSTE;0;1;;0 a 70% de flux;4280,02;0
9092;4932Z;PRO;0;1;;Inconnu;13918,6;0
9093;9003A;PRO;0;1;9;Inconnu;4954;0
9094;7112A;PRO;1;1;7;Inconnu;2574,48;0
9095;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9096;0220Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
9097;4649Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
9098;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9099;4726Z;BUREAU DE POSTE;0;0;;Pas de flux;;0
9100;6820B;BUREAU DE POSTE;0;0;;Pas de flux;;0
9101;8552Z;BUREAU DE POSTE;2;1;;Inconnu;23222,74;0
9102;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9103;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9104;6202A;BUREAU DE POSTE;0;0;;Pas de flux;;0
9105;3320A;BUREAU DE POSTE;0;0;;Pas de flux;;0
9106;6202A;BUREAU DE POSTE;0;0;;Pas de flux;;0
9107;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9108;5913B;BUREAU DE POSTE;0;0;;Pas de flux;;0
9109;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9110;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9111;5610A;BUREAU DE POSTE;0;0;;Pas de flux;;0
9112;7022Z;BUREAU DE POSTE;0;0;CESS;Pas de flux;;0
9113;4941B;BUREAU DE POSTE;0;0;;Pas de flux;;0
9114;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9115;4399C;BUREAU DE POSTE;0;0;;Pas de flux;;0
9116;4399C;BUREAU DE POSTE;0;0;;Pas de flux;;0
9117;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9118;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9119;8010Z;BUREAU DE POSTE;0;0;LJ;Pas de flux;;0
9120;6820A;BUREAU DE POSTE;0;0;CESS;Pas de flux;;0
9121;6820B;BUREAU DE POSTE;0;0;;Pas de flux;;0
9122;5610C;BUREAU DE POSTE;0;0;CESS;Pas de flux;;0
9123;;BUREAU DE POSTE;0;0;;Pas de flux;;0
9124;4941C;BUREAU DE POSTE;0;0;;Pas de flux;;0
