,job_category,service_channel,nb_internet_products,contract_type,risk_of_credit,credit_flux,annual_flux,target
3644,7.0,1.0,2.0,1.0,1.0,0.0,17766.72,0.0
14350,264.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0
12001,23.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
11185,43.0,0.0,2.0,1.0,7.0,0.0,30090.0,0.0
1696,244.0,5.0,2.0,1.0,5.0,1.0,0.0,0.0
2295,43.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
14794,20.0,1.0,1.0,1.0,5.0,2.0,5382.0,0.0
14696,23.0,1.0,1.0,1.0,11.0,0.0,35790.2,1.0
5939,1.0,0.0,1.0,1.0,6.0,0.0,62305.29,0.0
19786,55.0,0.0,2.0,1.0,2.0,0.0,118544.76,0.0
9968,1.0,1.0,1.0,1.0,1.0,2.0,19665.0,0.0
11033,80.0,1.0,1.0,1.0,1.0,2.0,12137.0,0.0
3313,8.0,1.0,2.0,1.0,0.0,0.0,2608.26,0.0
14824,48.0,1.0,2.0,1.0,1.0,2.0,4894.52,0.0
9784,4.0,1.0,2.0,1.0,11.0,2.0,24572.07,0.0
9915,169.0,2.0,2.0,1.0,11.0,0.0,16351.28,0.0
215,0.0,0.0,1.0,1.0,0.0,2.0,31471.84,0.0
1072,74.0,1.0,1.0,1.0,1.0,2.0,9310.33,0.0
8682,190.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0
7006,23.0,0.0,2.0,1.0,6.0,0.0,12645.26,1.0
13379,2.0,1.0,2.0,1.0,1.0,2.0,12300.0,0.0
8652,234.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
13705,111.0,10.0,0.0,1.0,5.0,1.0,0.0,0.0
15384,257.0,3.0,1.0,1.0,13.0,0.0,378783.41,0.0
25,15.0,0.0,2.0,1.0,1.0,0.0,10178.94,0.0
20250,274.0,3.0,2.0,1.0,4.0,3.0,1681738.44,0.0
10601,107.0,6.0,0.0,1.0,2.0,0.0,89233.66,1.0
7659,110.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
13401,51.0,0.0,1.0,1.0,6.0,0.0,25.01,0.0
5690,261.0,3.0,0.0,1.0,13.0,1.0,0.0,0.0
9744,41.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0
20079,370.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0
19399,322.0,0.0,2.0,1.0,4.0,0.0,16220.07,0.0
12721,376.0,1.0,0.0,1.0,7.0,2.0,4138.52,0.0
9171,475.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0
10847,204.0,1.0,2.0,1.0,1.0,0.0,1490.0,0.0
11908,33.0,1.0,2.0,1.0,1.0,0.0,2500.0,0.0
630,153.0,5.0,2.0,2.0,1.0,0.0,36536.25,0.0
19462,190.0,0.0,1.0,1.0,7.0,2.0,16870.0,0.0
8707,169.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0
18441,228.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0
6614,90.0,0.0,1.0,1.0,1.0,0.0,15455.9,0.0
5243,372.0,2.0,1.0,1.0,0.0,0.0,2552.14,0.0
1102,63.0,1.0,1.0,1.0,0.0,2.0,1283.0,0.0
2204,55.0,1.0,1.0,1.0,1.0,0.0,18705.63,0.0
20623,37.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0
12903,118.0,1.0,1.0,1.0,4.0,0.0,10796.95,0.0
11477,25.0,0.0,1.0,1.0,0.0,3.0,23283.0,0.0
11308,44.0,0.0,0.0,1.0,1.0,0.0,3070.0,1.0
13767,111.0,0.0,1.0,1.0,5.0,0.0,29711.58,0.0
15064,68.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0
12512,93.0,0.0,1.0,1.0,4.0,0.0,255004.47,0.0
20820,91.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0
17356,2.0,0.0,2.0,1.0,9.0,0.0,30179.57,0.0
14890,45.0,0.0,2.0,1.0,6.0,0.0,14861.16,1.0
719,0.0,0.0,1.0,1.0,1.0,2.0,11380.54,0.0
13839,2.0,0.0,1.0,1.0,2.0,3.0,24082.36,0.0
6155,56.0,0.0,1.0,1.0,6.0,0.0,42699.21,1.0
4025,195.0,1.0,1.0,1.0,7.0,2.0,387.58,0.0
8224,280.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
15493,225.0,1.0,1.0,1.0,2.0,2.0,2029.95,0.0
16093,51.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0
5818,288.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
11956,124.0,1.0,1.0,1.0,1.0,2.0,3057.44,0.0
3866,19.0,1.0,1.0,1.0,1.0,2.0,8596.67,0.0
2745,111.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
11867,446.0,3.0,1.0,1.0,7.0,0.0,4500.0,0.0
10343,24.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0
20624,32.0,0.0,2.0,1.0,1.0,2.0,35728.44,1.0
11950,20.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
18861,449.0,7.0,0.0,0.0,9.0,1.0,0.0,0.0
4214,157.0,2.0,1.0,1.0,2.0,0.0,8614.24,1.0
12096,264.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0
15193,225.0,1.0,2.0,1.0,2.0,2.0,2682.0,0.0
1401,12.0,1.0,2.0,1.0,0.0,2.0,2330.0,0.0
12828,190.0,1.0,1.0,1.0,1.0,2.0,11148.9,0.0
3253,211.0,1.0,1.0,1.0,0.0,2.0,6650.0,0.0
19823,184.0,0.0,2.0,1.0,9.0,3.0,107209.11,0.0
2158,104.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
8578,18.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0
17058,106.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0
18231,373.0,3.0,0.0,1.0,7.0,0.0,144000.0,0.0
7011,111.0,10.0,0.0,1.0,5.0,1.0,0.0,1.0
17897,20.0,1.0,2.0,1.0,1.0,2.0,28062.58,0.0
10197,370.0,3.0,0.0,1.0,7.0,0.0,402820.56,0.0
3841,65.0,1.0,2.0,1.0,2.0,2.0,400.0,0.0
11849,225.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
2100,6.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
1673,107.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
10293,130.0,2.0,2.0,1.0,1.0,0.0,32427.47,0.0
4213,55.0,1.0,1.0,1.0,3.0,0.0,450.0,0.0
7480,93.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
14562,454.0,3.0,2.0,1.0,1.0,0.0,1717018.77,0.0
17759,446.0,3.0,1.0,1.0,2.0,0.0,34215.0,0.0
11515,190.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0
8547,105.0,5.0,0.0,10.0,8.0,2.0,437822.4,1.0
14823,225.0,1.0,0.0,1.0,2.0,0.0,6871.91,0.0
16923,249.0,1.0,2.0,1.0,2.0,2.0,4121.72,0.0
16363,296.0,0.0,1.0,1.0,6.0,0.0,8171.14,0.0
14609,122.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
9388,225.0,1.0,0.0,1.0,7.0,2.0,2220.0,0.0
10070,111.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
10860,20.0,1.0,2.0,1.0,1.0,2.0,10394.3,0.0
2005,122.0,1.0,2.0,1.0,2.0,2.0,3773.0,0.0
15887,387.0,11.0,0.0,1.0,2.0,0.0,373275.3,0.0
15233,1.0,1.0,2.0,1.0,3.0,0.0,16587.11,0.0
13411,102.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0
2257,191.0,1.0,1.0,1.0,9.0,2.0,11779.97,0.0
17835,190.0,1.0,2.0,1.0,7.0,0.0,700.0,0.0
5574,434.0,3.0,0.0,1.0,7.0,0.0,130058.84,0.0
9083,116.0,1.0,1.0,1.0,1.0,0.0,6476.0,0.0
5355,56.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
6093,225.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0
7935,111.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
1519,0.0,0.0,0.0,1.0,1.0,2.0,4490.0,0.0
1378,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15206,1.0,3.0,1.0,1.0,11.0,1.0,0.0,0.0
20538,175.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
13200,35.0,1.0,1.0,1.0,11.0,0.0,33892.53,0.0
18957,44.0,0.0,2.0,1.0,5.0,0.0,2819.46,1.0
5842,4.0,0.0,1.0,1.0,0.0,0.0,12179.92,1.0
7122,78.0,1.0,1.0,1.0,5.0,0.0,23564.28,0.0
16211,0.0,0.0,1.0,1.0,0.0,2.0,5500.0,0.0
12820,111.0,6.0,2.0,1.0,5.0,2.0,2680.0,1.0
5832,65.0,1.0,1.0,1.0,1.0,2.0,24451.13,0.0
9821,104.0,4.0,0.0,2.0,2.0,2.0,7000.0,0.0
12718,111.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
522,143.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
15372,457.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0
234,64.0,1.0,2.0,1.0,2.0,0.0,8024.0,0.0
12180,84.0,1.0,2.0,1.0,1.0,3.0,8385.37,1.0
6318,225.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
11992,264.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0
19323,92.0,0.0,2.0,2.0,4.0,0.0,29565.4,0.0
1948,0.0,1.0,1.0,1.0,1.0,2.0,4335.0,0.0
6361,225.0,1.0,0.0,1.0,5.0,2.0,133180.0,0.0
20237,123.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
19296,4.0,0.0,2.0,1.0,3.0,0.0,940.0,0.0
11684,45.0,1.0,1.0,1.0,2.0,2.0,3750.0,0.0
15927,106.0,4.0,1.0,1.0,2.0,0.0,385800.86,0.0
19899,225.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0
2224,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
19850,201.0,0.0,2.0,1.0,5.0,0.0,56315.67,0.0
15246,246.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
16209,503.0,0.0,1.0,1.0,0.0,0.0,33176.69,0.0
5571,110.0,1.0,1.0,1.0,5.0,2.0,6568.0,0.0
4523,225.0,1.0,0.0,1.0,5.0,2.0,320.0,0.0
5793,93.0,1.0,2.0,1.0,1.0,2.0,35717.66,0.0
5738,75.0,1.0,1.0,1.0,1.0,2.0,397.82,0.0
4728,230.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
7818,108.0,0.0,1.0,1.0,1.0,0.0,52034.66,0.0
8859,44.0,0.0,2.0,1.0,1.0,0.0,1209.6,1.0
20751,93.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0
15275,225.0,3.0,2.0,1.0,7.0,0.0,95643.46,0.0
2437,60.0,1.0,2.0,1.0,1.0,0.0,3632.47,0.0
14087,4.0,0.0,2.0,1.0,0.0,0.0,24801.8,0.0
11989,530.0,1.0,2.0,1.0,1.0,2.0,5028.75,0.0
3167,307.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
13752,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
15920,51.0,0.0,1.0,1.0,9.0,2.0,29949.96,0.0
14027,41.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0
7016,45.0,0.0,2.0,1.0,9.0,0.0,21807.09,0.0
13386,112.0,2.0,2.0,1.0,5.0,0.0,42593.37,0.0
15998,4.0,0.0,2.0,1.0,1.0,0.0,26745.26,1.0
12641,225.0,1.0,0.0,1.0,7.0,2.0,6241.6,0.0
18454,145.0,3.0,0.0,1.0,6.0,1.0,0.0,1.0
4945,101.0,2.0,2.0,1.0,1.0,2.0,124012.45,0.0
15649,91.0,1.0,1.0,1.0,8.0,2.0,14633.5,0.0
12237,23.0,0.0,2.0,1.0,6.0,0.0,15442.25,0.0
6046,153.0,5.0,1.0,1.0,1.0,0.0,383731.54,0.0
9227,110.0,1.0,1.0,1.0,5.0,2.0,10527.08,0.0
5585,297.0,5.0,2.0,1.0,1.0,0.0,101210.06,0.0
5590,190.0,1.0,0.0,1.0,5.0,2.0,828.4,0.0
1228,17.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
13341,446.0,10.0,0.0,0.0,9.0,1.0,0.0,0.0
13333,558.0,3.0,1.0,1.0,0.0,0.0,2985416.61,0.0
14743,35.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0
8244,457.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
18382,355.0,0.0,1.0,1.0,9.0,0.0,27181.8,0.0
16237,6.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0
6555,188.0,1.0,1.0,1.0,2.0,0.0,1191.22,0.0
15373,111.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
12145,54.0,0.0,1.0,1.0,1.0,2.0,33610.08,0.0
159,69.0,2.0,2.0,1.0,2.0,0.0,8815.61,0.0
1589,31.0,1.0,2.0,1.0,0.0,0.0,9900.0,0.0
15369,84.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0
5565,24.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0
7190,55.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
18128,257.0,3.0,2.0,1.0,2.0,0.0,72000.0,1.0
10576,144.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
15061,446.0,4.0,0.0,1.0,8.0,2.0,14651.42,0.0
13364,93.0,0.0,1.0,1.0,9.0,0.0,14980.45,0.0
1556,0.0,1.0,2.0,1.0,0.0,2.0,3315.0,0.0
2828,0.0,1.0,0.0,1.0,1.0,2.0,3570.0,0.0
436,132.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0
15592,88.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
20484,4.0,0.0,2.0,1.0,0.0,2.0,5085.53,0.0
2780,111.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
3701,51.0,0.0,1.0,1.0,0.0,2.0,49165.47,0.0
5686,165.0,3.0,1.0,1.0,9.0,0.0,13678.84,0.0
4727,343.0,2.0,1.0,1.0,7.0,0.0,4110.0,0.0
17622,387.0,3.0,0.0,1.0,9.0,2.0,109608.57,0.0
2951,21.0,1.0,1.0,1.0,0.0,2.0,11964.79,0.0
2555,111.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
10350,347.0,4.0,0.0,1.0,6.0,1.0,0.0,0.0
17888,322.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
12737,264.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0
6465,37.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
7355,90.0,1.0,1.0,1.0,9.0,0.0,3225.97,0.0
15717,225.0,1.0,2.0,1.0,2.0,2.0,8909.14,0.0
7823,174.0,0.0,1.0,1.0,4.0,0.0,164083.82,0.0
12449,51.0,0.0,2.0,1.0,2.0,0.0,6748.1,0.0
19335,64.0,0.0,2.0,1.0,11.0,0.0,11479.72,1.0
15271,0.0,0.0,1.0,1.0,5.0,0.0,1450.02,0.0
5185,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
8549,105.0,5.0,0.0,2.0,5.0,2.0,24602.48,0.0
5242,183.0,3.0,0.0,1.0,13.0,1.0,0.0,0.0
2092,9.0,1.0,0.0,1.0,5.0,2.0,8838.0,0.0
10207,184.0,3.0,1.0,1.0,13.0,0.0,74624.31,0.0
11948,225.0,1.0,0.0,1.0,2.0,2.0,4011.6,0.0
187,4.0,0.0,2.0,1.0,1.0,0.0,46256.32,0.0
18081,197.0,0.0,1.0,1.0,1.0,0.0,8900.0,1.0
18304,69.0,0.0,1.0,1.0,7.0,0.0,155729.98,1.0
1381,4.0,1.0,1.0,1.0,0.0,3.0,5061.0,0.0
18471,43.0,1.0,2.0,1.0,1.0,0.0,43750.3,0.0
8605,147.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
15743,184.0,1.0,1.0,1.0,9.0,3.0,11637.53,0.0
11528,225.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0
15038,335.0,0.0,1.0,1.0,6.0,0.0,10427.76,1.0
19279,15.0,0.0,2.0,1.0,2.0,0.0,15003.43,0.0
8448,8.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0
11390,217.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
20733,91.0,1.0,0.0,1.0,5.0,2.0,1000.0,0.0
7295,191.0,1.0,0.0,1.0,1.0,0.0,31435.27,0.0
8068,90.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
12935,403.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
9959,417.0,3.0,1.0,1.0,13.0,0.0,118696.3,0.0
9764,2.0,1.0,2.0,1.0,9.0,2.0,25654.75,0.0
24,9.0,2.0,1.0,1.0,6.0,0.0,36011.36,1.0
3363,57.0,1.0,1.0,1.0,1.0,0.0,382.79,0.0
1088,0.0,1.0,1.0,1.0,0.0,2.0,24796.06,0.0
12866,1.0,0.0,1.0,1.0,1.0,2.0,102115.2,0.0
10886,111.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
11590,87.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
19975,20.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0
10503,162.0,1.0,2.0,1.0,9.0,0.0,30257.62,0.0
12306,264.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0
17079,37.0,1.0,2.0,1.0,2.0,0.0,7374.78,1.0
15906,56.0,1.0,1.0,1.0,9.0,0.0,30264.17,1.0
11944,79.0,0.0,2.0,1.0,1.0,2.0,17884.02,0.0
6337,225.0,1.0,1.0,1.0,5.0,2.0,10033.2,0.0
17611,44.0,0.0,1.0,1.0,0.0,0.0,884.9,1.0
276,35.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12413,264.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0
3906,75.0,1.0,1.0,1.0,2.0,2.0,14666.14,0.0
5845,39.0,1.0,0.0,1.0,5.0,2.0,30006.0,0.0
20530,128.0,1.0,2.0,1.0,1.0,2.0,12017.6,0.0
1137,120.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
13324,20.0,0.0,1.0,1.0,2.0,2.0,6056.5,0.0
2490,51.0,1.0,2.0,1.0,3.0,2.0,1640.0,0.0
16165,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0
7742,2.0,1.0,1.0,1.0,1.0,2.0,28258.59,0.0
14482,0.0,0.0,1.0,1.0,0.0,0.0,12122.0,0.0
13127,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3935,144.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0
15072,190.0,0.0,1.0,1.0,0.0,0.0,2530.32,0.0
2384,21.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
8016,111.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
7084,18.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
16499,111.0,10.0,0.0,1.0,5.0,2.0,691.98,1.0
1863,0.0,0.0,2.0,1.0,0.0,3.0,33663.06,0.0
15688,247.0,0.0,2.0,1.0,11.0,0.0,14172.0,1.0
364,0.0,0.0,2.0,1.0,0.0,0.0,18188.15,0.0
9094,111.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
18253,44.0,1.0,2.0,1.0,5.0,2.0,20933.14,0.0
3802,143.0,0.0,2.0,1.0,2.0,3.0,10318.1,0.0
15309,201.0,0.0,0.0,1.0,12.0,0.0,5007.5,0.0
3536,10.0,1.0,1.0,1.0,2.0,2.0,9806.5,0.0
3825,23.0,1.0,1.0,1.0,1.0,2.0,10374.63,1.0
6642,134.0,1.0,2.0,1.0,1.0,2.0,33205.7,0.0
19430,225.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
12991,264.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0
18264,4.0,0.0,1.0,1.0,0.0,0.0,31345.87,0.0
13527,225.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0
7269,111.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
18465,4.0,0.0,2.0,1.0,0.0,2.0,14176.32,0.0
7929,227.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
12982,225.0,1.0,1.0,1.0,2.0,2.0,5003.76,0.0
7166,336.0,1.0,2.0,1.0,0.0,2.0,3436.67,0.0
12869,116.0,1.0,2.0,1.0,4.0,3.0,38421.14,0.0
5867,17.0,1.0,1.0,1.0,1.0,0.0,6803.2,0.0
4761,225.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0
882,4.0,0.0,2.0,1.0,1.0,0.0,32428.03,0.0
13893,236.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0
19341,64.0,0.0,2.0,1.0,4.0,0.0,16111.49,1.0
557,145.0,1.0,0.0,1.0,1.0,2.0,16983.28,0.0
1960,144.0,0.0,1.0,1.0,2.0,0.0,24120.0,0.0
13331,67.0,1.0,2.0,1.0,5.0,2.0,8495.91,0.0
1207,9.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0
7684,91.0,1.0,1.0,1.0,2.0,2.0,2100.0,0.0
16859,4.0,0.0,1.0,1.0,0.0,0.0,9732.46,0.0
12021,48.0,1.0,1.0,1.0,1.0,2.0,3518.31,0.0
10485,91.0,1.0,0.0,1.0,5.0,2.0,6537.95,0.0
3630,2.0,1.0,2.0,1.0,6.0,2.0,34396.68,0.0
1708,104.0,1.0,1.0,1.0,5.0,2.0,11429.77,0.0
1140,40.0,1.0,1.0,1.0,0.0,0.0,8933.81,1.0
6207,94.0,0.0,2.0,1.0,1.0,0.0,22177.63,0.0
19169,7.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0
18373,533.0,11.0,0.0,0.0,5.0,1.0,0.0,0.0
2660,111.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
14852,20.0,1.0,1.0,1.0,2.0,0.0,6600.78,0.0
1307,64.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
16212,51.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0
12452,53.0,1.0,1.0,1.0,0.0,0.0,7900.0,0.0
6905,347.0,0.0,2.0,1.0,6.0,0.0,38453.0,0.0
11927,90.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0
14072,111.0,0.0,2.0,1.0,5.0,2.0,34000.01,0.0
9429,225.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
2151,104.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0
18933,1.0,0.0,2.0,1.0,4.0,0.0,5640.0,0.0
13283,225.0,1.0,2.0,1.0,2.0,2.0,4000.0,0.0
5004,225.0,1.0,1.0,1.0,5.0,2.0,9564.0,0.0
15996,4.0,0.0,2.0,1.0,0.0,0.0,543.0,0.0
1627,75.0,0.0,2.0,1.0,1.0,2.0,8843.47,0.0
9714,44.0,1.0,2.0,1.0,0.0,0.0,8850.24,0.0
358,14.0,0.0,2.0,1.0,1.0,0.0,7472.0,0.0
138,64.0,1.0,1.0,1.0,9.0,2.0,2071.14,1.0
8491,153.0,5.0,0.0,2.0,1.0,0.0,92345.49,0.0
16766,31.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
11181,57.0,0.0,1.0,1.0,0.0,0.0,11640.0,0.0
340,0.0,1.0,1.0,1.0,0.0,2.0,14246.92,0.0
4857,115.0,5.0,2.0,1.0,8.0,0.0,409640.44,0.0
17823,257.0,3.0,1.0,1.0,13.0,0.0,1394651.4,1.0
9569,190.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
13865,51.0,0.0,2.0,1.0,6.0,0.0,76707.76,0.0
17330,0.0,0.0,1.0,1.0,1.0,0.0,32978.75,0.0
10582,23.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
5498,124.0,3.0,0.0,1.0,6.0,1.0,0.0,0.0
8556,431.0,1.0,1.0,1.0,2.0,0.0,2390.2,0.0
10913,96.0,1.0,2.0,1.0,0.0,0.0,1610.1,0.0
1932,39.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2352,160.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0
15848,225.0,0.0,0.0,1.0,7.0,3.0,4126.0,0.0
3236,182.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12355,79.0,2.0,2.0,1.0,0.0,0.0,18050.19,0.0
9493,225.0,1.0,0.0,1.0,5.0,2.0,3420.0,0.0
18997,209.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
3807,320.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1936,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
5619,225.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0
14973,51.0,0.0,2.0,1.0,7.0,0.0,43256.4,0.0
18285,56.0,0.0,2.0,1.0,9.0,0.0,2936.86,1.0
6139,72.0,0.0,2.0,1.0,7.0,0.0,59502.98,0.0
785,49.0,1.0,1.0,1.0,5.0,2.0,2360.23,0.0
8036,212.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
8315,53.0,0.0,1.0,1.0,9.0,0.0,9213.0,0.0
20293,376.0,0.0,1.0,1.0,1.0,2.0,700.0,0.0
2169,121.0,1.0,2.0,1.0,1.0,0.0,5089.1,0.0
17294,204.0,2.0,1.0,1.0,6.0,0.0,32828.0,0.0
14138,23.0,2.0,2.0,1.0,6.0,0.0,44719.73,0.0
11826,209.0,0.0,2.0,1.0,6.0,2.0,35335.9,0.0
16346,431.0,3.0,0.0,2.0,6.0,1.0,0.0,0.0
6591,395.0,2.0,1.0,1.0,1.0,0.0,10823.01,0.0
4458,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
14325,264.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0
7597,6.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0
9370,376.0,1.0,1.0,1.0,5.0,2.0,1266.0,0.0
4652,10.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0
442,32.0,0.0,0.0,1.0,1.0,2.0,5190.18,0.0
9591,173.0,3.0,1.0,1.0,2.0,0.0,2320.31,0.0
19595,23.0,1.0,1.0,1.0,6.0,2.0,8401.8,1.0
18298,225.0,1.0,1.0,1.0,0.0,2.0,22053.79,0.0
9649,101.0,4.0,3.0,1.0,1.0,2.0,1065844.46,0.0
5744,111.0,10.0,0.0,1.0,5.0,2.0,8398.26,1.0
15747,124.0,0.0,1.0,1.0,2.0,0.0,15247.73,0.0
17438,213.0,3.0,0.0,3.0,6.0,0.0,266869.75,1.0
15845,46.0,0.0,2.0,1.0,4.0,0.0,41206.49,0.0
11951,8.0,6.0,2.0,1.0,4.0,0.0,12687.28,1.0
929,65.0,1.0,1.0,1.0,1.0,0.0,3649.53,0.0
19982,201.0,0.0,1.0,1.0,5.0,0.0,15550.0,0.0
8767,173.0,3.0,0.0,1.0,1.0,0.0,12717.04,0.0
11120,225.0,1.0,1.0,1.0,5.0,2.0,2458.0,0.0
14730,9.0,1.0,2.0,1.0,11.0,0.0,29732.45,0.0
11738,0.0,1.0,2.0,1.0,0.0,2.0,6345.0,0.0
13790,225.0,1.0,0.0,1.0,7.0,2.0,3709.89,0.0
19906,87.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
18847,41.0,1.0,2.0,1.0,5.0,2.0,38292.17,0.0
2011,17.0,1.0,1.0,1.0,2.0,2.0,1330.0,0.0
17297,75.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0
7611,398.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
16028,111.0,10.0,0.0,1.0,5.0,2.0,3023.18,0.0
18346,64.0,0.0,1.0,1.0,5.0,0.0,5423.0,0.0
